location,areaName,communityName,roomType,houseTotalMoney,houseType,houseFloor,houseBuildingArea,houseStructure,houseAgeLimit,houseBuildingStructure,houseBuildingType,houseDecoration,houseInnerArea,houseElevator,houseElevatorRatio,houseLastTrade,houseOrientation,houseListDate,housePledge,housePrivilege,houseUsage,housePrivilegeProperty,houseTradeProperty,houseTitle,houseUrl,CrawlTime
五一路,江南区,融晟公園大地A区,,100万,3室2厅1厨2卫,中楼层 (共25层),98.56㎡,暂无数据,暂无数据,钢混结构,板塔结合,毛坯,暂无数据,有,两梯三户,暂无数据,南 北,2019-11-15,,70年,暂无数据,暂无数据,商品房,融晟公園大地A区 3室2厅 100万,https://nn.lianjia.com/ershoufang/105103375641.html,2020-01-15 00:11:13
兴宁东,兴宁区,嘉和城塞纳右岸•北,,140万,5室2厅1厨3卫,中楼层 (共30层),140㎡,暂无数据,暂无数据,框架结构,板塔结合,其他,暂无数据,有,两梯三户,暂无数据,南 北,2019-12-11,,70年,暂无数据,暂无数据,商品房,嘉和城塞纳右岸•北 5室2厅 140万,https://nn.lianjia.com/ershoufang/105103527067.html,2020-01-15 00:11:15
五象核心区,良庆区,富雅 · 国际生活广场,,90万,1室0厅0厨1卫,高楼层 (共31层),60㎡,暂无数据,暂无数据,钢混结构,板塔结合,毛坯,暂无数据,有,三梯三十一户,暂无数据,南,2019-12-27,,70年,暂无数据,暂无数据,商品房,富雅国际60平双向朝阳LOFT公寓 有证毛坯出,https://nn.lianjia.com/ershoufang/105103614404.html,2020-01-15 00:11:16
凤岭北,青秀区,荣和 · 悦澜山,,250万,4室2厅1厨3卫,中楼层 (共49层),141㎡,暂无数据,暂无数据,钢混结构,平房,精装,暂无数据,有,两梯四户,暂无数据,南 北,2019-04-22,,70年,暂无数据,暂无数据,商品房,荣和·悦澜山  大四房 精装 高楼层 带家具家电,https://nn.lianjia.com/ershoufang/105102285868.html,2020-01-15 00:11:17
经开区,江南区,龙光普罗旺斯郁金香,,116万,3室2厅1厨2卫,中楼层 (共15层),117㎡,暂无数据,暂无数据,框架结构,板塔结合,毛坯,暂无数据,有,两梯四户,暂无数据,东南,2019-01-16,,70年,暂无数据,暂无数据,商品房,电梯中高层 入户花园 毛坯大三房 首付17万 看房方便,https://nn.lianjia.com/ershoufang/105101946315.html,2020-01-15 00:11:17
金湖,青秀区,东方明珠花园,,260.7万,3室2厅1厨2卫,中楼层 (共31层),158㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,三梯两户,暂无数据,南 北,2018-11-01,,70年,暂无数据,暂无数据,商品房,青秀区南湖公园湖景房，东方明珠花园，地铁口物业,https://nn.lianjia.com/ershoufang/105101705291.html,2020-01-15 00:11:17
白沙星光,江南区,锦绣江南,,288万,5室2厅1厨2卫,高楼层 (共6层),300㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,无,一梯四户,暂无数据,南 北,2019-04-22,,70年,暂无数据,暂无数据,商品房,大户型 满五唯一 有车库 衣食住行都很方便,https://nn.lianjia.com/ershoufang/105102283901.html,2020-01-15 00:11:18
凤岭北,青秀区,金龙理想1号,,157万,4室2厅1厨2卫,低楼层 (共17层),118㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,东南,2019-04-20,,70年,暂无数据,暂无数据,商品房,琅东客运站地铁口朝南大三房急售,https://nn.lianjia.com/ershoufang/105102276301.html,2020-01-15 00:11:18
琅东,青秀区,中房翡翠园一期,,255万,5室2厅1厨2卫,中楼层 (共18层),160㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯三户,暂无数据,南 北,2019-03-26,,70年,暂无数据,暂无数据,商品房,凤岭南 中房翡翠园二期 精装大五房 户型方正 带车位,https://nn.lianjia.com/ershoufang/105102165516.html,2020-01-15 00:11:18
大沙田,良庆区,荣旺商城,,75万,2室2厅1厨2卫,高楼层 (共7层),91㎡,暂无数据,暂无数据,框架结构,板楼,简装,暂无数据,无,一梯两户,暂无数据,南,2019-04-19,,70年,暂无数据,暂无数据,商品房,采光充足，交通便利，配套完善，人来人往,https://nn.lianjia.com/ershoufang/105102272124.html,2020-01-15 00:11:20
五象核心区,良庆区,港保苑,,210万,4室2厅1厨2卫,高楼层 (共25层),140.16㎡,暂无数据,暂无数据,钢混结构,板塔结合,毛坯,暂无数据,有,三梯五户,暂无数据,北,2019-04-18,,70年,暂无数据,暂无数据,商品房,高楼层采光通风好，视野开阔，路网四通八达,https://nn.lianjia.com/ershoufang/105102265107.html,2020-01-15 00:11:20
经开区,江南区,龙光普罗旺斯卡地亚庄园,,175万,6室3厅1厨3卫,高楼层 (共41层),112㎡,暂无数据,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,三梯六户,暂无数据,南,2019-04-17,,70年,暂无数据,暂无数据,商品房,正常首付 买3层楼中楼 空中花园,https://nn.lianjia.com/ershoufang/105102260092.html,2020-01-15 00:11:20
凤岭北,青秀区,江山丽园,,163万,3室2厅1厨1卫,高楼层 (共12层),126㎡,暂无数据,暂无数据,钢混结构,板楼,简装,暂无数据,有,一梯四户,暂无数据,东南,2019-04-22,,70年,暂无数据,暂无数据,商品房,红本在手 视野开阔 拎包入住 交通便利,https://nn.lianjia.com/ershoufang/105102284702.html,2020-01-15 00:11:22
仙葫,青秀区,半岛别墅,,640万,6室2厅1厨3卫,低楼层 (共3层),370㎡,,暂无数据,钢混结构,,精装,暂无数据,,,暂无数据,南,2019-04-20,,70年,暂无数据,暂无数据,商品房,青秀区，仙葫开发区，半岛别墅，稀在售,https://nn.lianjia.com/ershoufang/105102275629.html,2020-01-15 00:11:22
经开区,江南区,南宁奥园北京组团,,97万,3室2厅1厨2卫,低楼层 (共6层),111.08㎡,暂无数据,暂无数据,钢混结构,板楼,简装,暂无数据,无,一梯两户,暂无数据,南,2019-04-15,,70年,暂无数据,暂无数据,商品房,江南经开区南宁奥园北京组团大三房物业费便宜价格低,https://nn.lianjia.com/ershoufang/105102252341.html,2020-01-15 00:11:23
凤岭北,青秀区,凤岭山语城,,400万,5室2厅1厨2卫,低楼层 (共5层),242㎡,暂无数据,暂无数据,钢混结构,板楼,毛坯,暂无数据,有,两梯两户,暂无数据,南,2019-04-18,,70年,暂无数据,暂无数据,商品房,凤岭北品质小区山语城小洋楼诚心出售,https://nn.lianjia.com/ershoufang/105102265062.html,2020-01-15 00:11:23
金湖,青秀区,金湖湾,,180万,4室2厅1厨2卫,高楼层 (共18层),143.78㎡,暂无数据,暂无数据,钢混结构,塔楼,简装,暂无数据,有,一梯六户,暂无数据,南,2019-04-14,,70年,暂无数据,暂无数据,商品房,青秀金湖 金湖湾 大三房  户型方正 视野宽阔,https://nn.lianjia.com/ershoufang/105102247261.html,2020-01-15 00:11:23
兴宁东,兴宁区,嘉和城塞纳右岸. 南,,143万,5室2厅1厨3卫,中楼层 (共30层),139.9㎡,暂无数据,暂无数据,框架结构,板塔结合,精装,暂无数据,有,两梯三户,暂无数据,南 北,2019-04-13,,70年,暂无数据,暂无数据,商品房,嘉和城塞纳右岸. 南   精装5房   家具家电齐全,https://nn.lianjia.com/ershoufang/105102243020.html,2020-01-15 00:11:24
东盟商务区,青秀区,皇巢世家,,270万,3室2厅1厨2卫,中楼层 (共31层),116㎡,暂无数据,暂无数据,砖混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南 北,2019-04-12,,70年,暂无数据,暂无数据,商品房,东盟商务区，皇巢世家，精装三房,https://nn.lianjia.com/ershoufang/105102238889.html,2020-01-15 00:11:25
,,,,,,,,,,,,,,,,,,,,,,,,,https://nn.lianjia.com/ershoufang/105103496263.html,2020-01-15 00:11:25
五象核心区,良庆区,云星钱隆首府,,340万,5室2厅1厨3卫,低楼层 (共30层),198㎡,暂无数据,暂无数据,钢混结构,板塔结合,毛坯,暂无数据,有,两梯两户,暂无数据,南,2019-04-08,,70年,暂无数据,暂无数据,商品房,五象总部基地  云星钱隆少有五房  有100平大露台,https://nn.lianjia.com/ershoufang/105102222146.html,2020-01-15 00:11:26
凤岭北,青秀区,怡心园,,205万,4室2厅1厨2卫,中楼层 (共28层),150㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯五户,暂无数据,南,2019-04-08,,70年,暂无数据,暂无数据,商品房,户型方正采光明亮花值的钱住舒适的家,https://nn.lianjia.com/ershoufang/105102221724.html,2020-01-15 00:11:27
东盟商务区,青秀区,皇巢世家,,650万,6室2厅1厨4卫,高楼层 (共32层),253㎡,暂无数据,暂无数据,砖混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南 北,2019-04-13,,70年,暂无数据,暂无数据,商品房,东盟商务区皇巢世家轻奢楼中楼6房,https://nn.lianjia.com/ershoufang/105102240777.html,2020-01-15 00:11:28
柳沙,青秀区,青秀山庄,,1050万,5室2厅1厨3卫,低楼层 (共4层),415㎡,,暂无数据,钢混结构,,精装,暂无数据,,,暂无数据,东南,2019-04-03,,70年,暂无数据,暂无数据,商品房,青山脚下 青秀山庄  独栋别墅,https://nn.lianjia.com/ershoufang/105102202288.html,2020-01-15 00:11:29
经开区,江南区,碧园南城故事,,145万,5室2厅2厨1卫,高楼层 (共6层),171㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯两户,暂无数据,东南,2019-04-03,,70年,暂无数据,暂无数据,商品房,碧园南城故事现便四房 8字出头的单价装修保养好,https://nn.lianjia.com/ershoufang/105102201035.html,2020-01-15 00:11:31
经开区,江南区,龙光普罗旺斯紫罗兰,,352万,9室3厅2厨3卫,高楼层 (共17层),217㎡,暂无数据,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,东南,2019-04-03,,70年,暂无数据,暂无数据,商品房,普罗旺斯超豪超大三层楼中楼！仅此一套,https://nn.lianjia.com/ershoufang/105102200749.html,2020-01-15 00:11:31
白沙星光,江南区,云星钱隆江南,,180万,4室2厅1厨2卫,中楼层 (共31层),118㎡,暂无数据,暂无数据,框架结构,板塔结合,精装,暂无数据,有,两梯五户,暂无数据,南 北,2019-04-01,,70年,暂无数据,暂无数据,商品房,4室2厅1卫2阳台、方正实用且客厅大，稀有户型.,https://nn.lianjia.com/ershoufang/105102190879.html,2020-01-15 00:11:33
兴宁东,兴宁区,嘉和城塞纳左岸,,300万,9室2厅1厨4卫,高楼层 (共31层),347㎡,暂无数据,暂无数据,钢混结构,塔楼,精装,暂无数据,有,二十梯三户,暂无数据,南 北,2019-04-08,,70年,暂无数据,暂无数据,商品房,塞纳左岸楼中楼，小区地理位置好，精装,https://nn.lianjia.com/ershoufang/105102221320.html,2020-01-15 00:11:34
兴宁东,兴宁区,高迪山,,400万,6室3厅1厨3卫,低楼层 (共3层),270㎡,暂无数据,暂无数据,未知结构,暂无数据,毛坯,暂无数据,无,一梯四户,暂无数据,东南 南 北,2019-04-08,,70年,暂无数据,暂无数据,商品房,嘉和城高迪山别墅区，环境好，地理位置好，，，，，，,https://nn.lianjia.com/ershoufang/105102221659.html,2020-01-15 00:11:34
凤岭北,青秀区,幸福湾2组团,,380万,4室2厅1厨4卫,低楼层 (共5层),187㎡,,暂无数据,框架结构,,精装,暂无数据,,,暂无数据,南 北,2019-04-10,,70年,暂无数据,暂无数据,商品房,荣和联排别墅 地下室车位花园露台阁楼 满五年唯一,https://nn.lianjia.com/ershoufang/105102228538.html,2020-01-15 00:11:35
龙岗,邕宁区,世茂茂御府,,480万,5室3厅2厨3卫,低楼层 (共3层),203.45㎡,,暂无数据,钢混结构,,毛坯,暂无数据,,,暂无数据,南,2019-04-16,,70年,暂无数据,暂无数据,商品房,世茂茂御府 5室3厅 480万,https://nn.lianjia.com/ershoufang/105102255119.html,2020-01-15 00:11:35
琅东,青秀区,莱茵湖畔,,290万,5室3厅1厨3卫,高楼层 (共18层),150㎡,暂无数据,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,东南,2019-03-31,,70年,暂无数据,暂无数据,商品房,凤岭南区域，精装修楼中楼，业主诚心出售,https://nn.lianjia.com/ershoufang/105102189200.html,2020-01-15 00:11:35
大沙田,良庆区,金象花园,,240万,5室2厅1厨2卫,中楼层 (共10层),208.43㎡,暂无数据,暂无数据,混合结构,板楼,精装,暂无数据,有,一梯两户,暂无数据,南 北,2019-03-28,,70年,暂无数据,暂无数据,商品房,金象花园大五房，一梯两户，拎包入住，看房方便,https://nn.lianjia.com/ershoufang/105102176138.html,2020-01-15 00:11:36
仙葫,青秀区,南宁市公安局仙葫住宅小区,,310万,6室2厅1厨3卫,低楼层 (共4层),281.44㎡,暂无数据,暂无数据,砖混结构,塔楼,毛坯,暂无数据,无,一梯一户,暂无数据,南 北,2019-03-30,,70年,暂无数据,暂无数据,商品房,双拼281㎡别墅，小区三面环江，离青秀区政府近。,https://nn.lianjia.com/ershoufang/105102185202.html,2020-01-15 00:11:38
柳沙,青秀区,华发国宾壹号,,712万,4室2厅1厨4卫,高楼层 (共29层),285㎡,暂无数据,暂无数据,钢混结构,板塔结合,毛坯,暂无数据,有,两梯两户,暂无数据,南 北,2019-04-01,,70年,暂无数据,暂无数据,商品房,青秀国宾区、楼层好、面朝邕江、视野宽阔、采光充足,https://nn.lianjia.com/ershoufang/105102191385.html,2020-01-15 00:11:38
龙岗,邕宁区,中铁江湾山语城,,290万,4室2厅1厨2卫,中楼层 (共5层),150.88㎡,暂无数据,暂无数据,钢混结构,塔楼,精装,暂无数据,有,一梯四户,暂无数据,南 北,2019-03-31,,70年,暂无数据,暂无数据,商品房,一线江景+采光充足+精装修+交通便利,https://nn.lianjia.com/ershoufang/105102188817.html,2020-01-15 00:11:38
五象湖,良庆区,华润二十四城,,270万,4室2厅1厨2卫,低楼层 (共53层),126㎡,暂无数据,暂无数据,钢混结构,板塔结合,毛坯,暂无数据,有,三梯五户,暂无数据,南 北,2018-11-01,,70年,暂无数据,暂无数据,商品房,华润大房，一家5口6口都能住，。。,https://nn.lianjia.com/ershoufang/105101705188.html,2020-01-15 00:11:39
琅东,青秀区,汇东郦城,,170万,4室1厅1厨2卫,高楼层 (共18层),125㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南 北,2018-11-01,,70年,暂无数据,暂无数据,商品房,拎包入住 小区中间位置 交通便利   看房随时,https://nn.lianjia.com/ershoufang/105101704740.html,2020-01-15 00:11:40
凤岭北,青秀区,凤岭山语城,,450万,5室3厅2厨2卫,低楼层 (共5层),243㎡,暂无数据,暂无数据,钢混结构,塔楼,精装,暂无数据,无,一梯两户,暂无数据,东南,2018-11-01,,70年,暂无数据,暂无数据,商品房,凤岭山语城 采光通透，业主诚心出售,https://nn.lianjia.com/ershoufang/105101704419.html,2020-01-15 00:11:40
青秀万达,青秀区,长湖景苑,,270万,4室2厅1厨2卫,高楼层 (共33层),180㎡,暂无数据,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,两梯四户,暂无数据,南,2018-11-01,,70年,暂无数据,暂无数据,商品房,青秀区南湖，金花茶公园长湖景苑青秀万达商圈,https://nn.lianjia.com/ershoufang/105101705025.html,2020-01-15 00:11:41
凤岭北,青秀区,凤岭山语城,,280万,4室3厅2厨2卫,中楼层 (共32层),125.7㎡,暂无数据,暂无数据,钢混结构,塔楼,简装,暂无数据,有,两梯四户,暂无数据,南,2018-11-01,,70年,暂无数据,暂无数据,商品房,凤岭山语城 业主出售 大4房 房子是随时可以预约看房,https://nn.lianjia.com/ershoufang/105101704236.html,2020-01-15 00:11:42
凤岭北,青秀区,荣和山水美地1组团美丽湾,,350万,4室2厅1厨2卫,低楼层 (共6层),178.24㎡,暂无数据,暂无数据,钢混结构,板塔结合,简装,暂无数据,无,一梯两户,暂无数据,南,2018-11-01,,70年,暂无数据,暂无数据,商品房,荣和山水美地1组团  带大花园   楼中楼,https://nn.lianjia.com/ershoufang/105101705116.html,2020-01-15 00:11:42
仙葫,青秀区,长岛800里香江,,190万,5室2厅1厨2卫,高楼层 (共7层),240㎡,暂无数据,暂无数据,钢混结构,板塔结合,简装,暂无数据,无,一梯两户,暂无数据,东南,2018-11-01,,70年,暂无数据,暂无数据,商品房,青秀仙葫长岛800里5房复式楼，双露台，户型房正,https://nn.lianjia.com/ershoufang/105101704961.html,2020-01-15 00:11:42
琅东,青秀区,梦之岛花园,,560万,6室3厅1厨3卫,低楼层 (共4层),350㎡,,暂无数据,钢混结构,,毛坯,暂无数据,,,暂无数据,西南,2018-11-01,,70年,暂无数据,暂无数据,商品房,满五家庭名下没有其他住房  红本在手  随时看房,https://nn.lianjia.com/ershoufang/105101704559.html,2020-01-15 00:11:43
凤岭北,青秀区,维也纳森林,,240万,4室2厅1厨2卫,中楼层 (共18层),145㎡,暂无数据,暂无数据,框架结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,北,2018-11-01,,70年,暂无数据,暂无数据,商品房,航洋商圈儿童公园旁维也纳 满五不唯一 精装四房,https://nn.lianjia.com/ershoufang/105101703727.html,2020-01-15 00:11:47
东盟商务区,青秀区,东盟财经中心,,600万,6室2厅1厨1卫,高楼层 (共19层),274.41㎡,暂无数据,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,四梯六户,暂无数据,南 北,2018-11-01,,70年,暂无数据,暂无数据,商品房,东盟财经中心 6室2厅 600万,https://nn.lianjia.com/ershoufang/105101703934.html,2020-01-15 00:11:48
东葛路,青秀区,荣和·中央公园,,190万,3室1厅1厨1卫,高楼层 (共31层),91㎡,暂无数据,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,三梯六户,暂无数据,南,2018-11-01,,70年,暂无数据,暂无数据,商品房,东葛路原区党校校址 精装小三房 满五年 高层 证件齐全,https://nn.lianjia.com/ershoufang/105101703879.html,2020-01-15 00:11:48
